,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,r patterns,theta patterns,consistency_score
16622,0,1,0,2,0,3,4,2,1,0.34922135915213626,1.2487190064396454,2.6319654671313057,0.2026742157889795,0.685784726296353,simulated16623,simulated,1.0,2.0,3.0
16623,0,1,2,3,1,2,3,3,4,0.43186997845874875,1.3217528893859338,3.2534307045088062,0.11289264653289952,0.4312369663586084,simulated16624,simulated,2.0,2.0,4.0
16624,0,1,1,2,3,4,3,3,3,0.45815936161466597,1.4100293074194206,3.3756097671518868,0.10915509711139415,0.46208964809106934,simulated16625,simulated,2.0,3.0,5.0
16625,0,1,2,3,4,0,0,2,2,0.42064617267938265,1.3676516345599483,3.1212571702491587,0.1438580447790125,0.5880588898083243,simulated16626,simulated,2.0,2.0,4.0
16626,0,1,2,1,3,3,3,4,1,0.37208915450914604,1.3053402996098535,2.756090848380443,0.19173902136223958,0.6190152345432599,simulated16627,simulated,1.0,2.0,3.0
16627,0,0,1,1,2,3,3,4,1,0.34166437173021413,1.182871380856321,2.607819439353785,0.18689092800924303,0.6882924393906107,simulated16628,simulated,2.0,2.0,4.0
16628,0,1,2,2,2,1,2,3,4,0.31979863819312704,1.188589764629615,2.5134302899493886,0.21841400194677904,0.7457998557613891,simulated16629,simulated,2.0,2.0,4.0
16629,0,1,2,3,2,2,1,4,3,0.44051184343540317,1.4114144450469384,3.283554503333914,0.1305609688953273,0.48232461879598953,simulated16630,simulated,2.0,2.0,4.0
16630,0,1,2,0,1,3,4,1,4,0.4453589368929687,1.1384215717730104,3.3139572210412993,0.042156583492037075,0.24233932530294522,simulated16631,simulated,3.0,2.0,5.0
16631,0,0,0,1,2,3,4,0,1,0.3339347221464555,1.0643979041876188,2.5720151102177873,0.15119768563870672,0.7150446431150668,simulated16632,simulated,2.0,2.0,4.0
16632,0,1,2,2,1,3,3,4,2,0.419131080502547,1.3765700019058091,3.106906751279141,0.14890996560186023,0.5014817970633461,simulated16633,simulated,3.0,1.0,4.0
