,D1_place,D2_place,D3_place,D1_goal,D2_goal,D3_goal,D1_source,D2_source,D3_source,I[U;W],I[M;W],gamma_fit,epsilon,gNID,Language,Area,LangCategory,systematicity
21324,6,2,8,5,3,4,7,1,0,0.6118362262210577,1.7382168864102603,46.53487150106224,-4.580711493383285e-16,7.083222897108499e-14,"[OC-49]  Yindjibarndi  (Pama-Nyungan, Pilbara)",oceania,real,2
21148,8,3,5,1,7,4,0,6,2,0.6118362262210577,1.738216886410261,46.53487150106224,-4.580711493383285e-16,7.049916206369744e-14,Basque,europe,real,2
21275,4,7,6,8,1,3,5,0,2,0.6118362262210577,1.73821688641026,46.53487150106224,-4.580711493383285e-16,7.027711745877241e-14,"[AM-18]  Inuktitut, Western Canadian (Eskimo-Aleut, Eskimo) ",americas,real,2
21329,7,8,5,6,4,0,1,3,2,0.6118362262210577,1.73821688641026,46.53487150106224,-4.580711493383285e-16,7.061018436615996e-14,[OC-28]  Ngan'gityemerri (Southern Daly),oceania,real,2
21265,2,5,1,8,7,4,6,0,3,0.6118362262210577,1.7382168864102603,46.53487150106224,-4.580711493383285e-16,7.049916206369744e-14,"[AM-21]  Kodiak Alutiiq (Eskimo-Aleut, Aleut) ",americas,real,2
21262,1,3,6,2,7,8,5,4,0,0.6118362262210577,1.7382168864102603,46.53487150106224,-4.580711493383285e-16,7.061018436615996e-14,"[AM-38]  Quechua, Yauyos (Quechuan, Central Quechua I)",americas,real,2
21185,3,0,7,8,5,4,2,1,6,0.6118362262210577,1.7382168864102603,46.53487150106224,-4.580711493383285e-16,7.083222897108499e-14,"Macedonian (Indo-European, Slavic)",europe,real,2
21204,8,2,1,7,5,4,3,6,0,0.6118362262210577,1.7382168864102605,46.53487150106224,-4.580711493383285e-16,7.049916206369744e-14,"Bantawa (Sino-Tibetan, Kiranti)",asia,real,2
21212,5,4,3,0,6,2,7,8,1,0.6118362262210577,1.73821688641026,46.53487150106224,-4.580711493383285e-16,7.083222897108499e-14,"Atong (Sino-Tibetan, Brahmaputran)",asia,real,2
21341,3,4,1,8,2,0,7,5,6,0.6118362262210575,1.7382168864102607,46.53487150106224,-3.0538076622555227e-16,7.049916206369744e-14,"[OC-11]  Fijian (Austronesian, Oceanic)",oceania,real,2
21305,5,0,6,4,8,2,1,7,3,0.6118362262210575,1.7382168864102605,46.53487150106224,-3.0538076622555227e-16,7.083222897108499e-14,"Yoruba (Atlantic-Congo, Defoid)",africa,real,2
21226,1,8,5,0,2,7,4,6,3,0.6118362262210575,1.7382168864102607,46.53487150106224,-3.0538076622555227e-16,7.049916206369744e-14,Yugh (Yeniseian),asia,real,2
21351,7,6,3,8,4,2,0,5,1,0.6118362262210575,1.7382168864102605,46.53487150106224,-3.0538076622555227e-16,7.083222897108499e-14,"[OC-5]  Bardi (Nyulnyulan, Western) ",oceania,real,2
